7.866376314139044e-15,0.0,7.37866079401868e-12,0.004248280888085529,938.0000000000034
2.4875666084679657e-14,1.202849278762644e-18,2.333337518623599e-11,0.004248280888083489,938.0000643864469
7.866376314139043e-14,7.669727934738992e-18,7.378661743441465e-11,0.004248280888077038,938.0001942129101
2.4875666084679597e-13,4.8904486731228655e-17,2.3333381240040723e-10,0.004248280888056638,938.0004559901993
7.866376314139044e-13,3.118296819385564e-16,7.378665603529029e-10,0.004248280887992126,938.0009838282733
2.4875666084679656e-12,1.9883196213121447e-15,2.3333405853117186e-9,0.004248280887788123,938.0020481414934
7.866376314139043e-12,1.267812253124081e-14,7.3786812975651546e-9,0.004248280887143008,938.0041941834392
2.48756660846796e-11,8.08395135240289e-14,2.3333505923000672e-8,0.0042482808851029745,938.0085213832672
7.866376314139043e-11,5.154569953633447e-13,7.378745105125597e-8,0.004248280878651823,938.017246589445
2.4875666084679657e-10,3.2867084732026445e-12,2.3333912779152747e-7,0.004248280858251491,938.0348397734396
6.248284348797966e-10,1.4467509002817566e-11,5.861128187722781e-7,0.004248280813146793,938.0611597710642
1.5695392378254676e-9,6.08846205015036e-11,1.472331437651781e-6,0.004248280699841572,938.1048187824994
3.942558551516321e-9,2.441002058240703e-10,3.698560546850418e-6,0.004248280415230174,938.1736754762131
4.962987209668871e-9,3.282339510173321e-10,4.6559110267952095e-6,0.004248280292843639,938.1928794164452
9.901056980930498e-9,8.956374210113551e-10,9.288978453922925e-6,0.004248279700589402,938.2709451360895
1.97589293248621e-8,2.392319327342525e-9,0.00001853887814514181,0.0042482785182721,938.3742489092866
3.943181484931382e-8,6.27882401071375e-9,0.000037000825226065574,0.004248276158778935,938.5087699233877
7.866501442443322e-8,1.62525424690841e-8,0.00007382517109994895,0.004248271453298251,938.6818801559008
1.5695050526110465e-7,4.166742454823558e-8,0.00014731964229993324,0.004248262064051227,938.9030604223257
1.975843420097746e-7,5.4537141357471914e-8,0.0001854722528764363,0.004248257190601087,938.9751643812729
3.132030117398856e-7,1.0167201106811827e-7,0.00029404664575615976,0.004248243323821089,939.1618430908238
4.962948045819511e-7,1.8905127165459193e-7,0.00046602046921581983,0.004248221364720464,939.3802155156174
6.248764380498699e-7,2.577064049725355e-7,0.0005868156084964829,0.004248205943365336,939.5030427673166
7.244153979255193e-7,3.143156830810581e-7,0.0006803370133905201,0.0042481940052661845,939.5870532608175
9.589393482865047e-7,4.281583768737209e-7,0.0009007097145809165,0.004248165878029768,939.7235336812511
1.5199245621542716e-6,7.939029961856749e-7,0.0014279686968887025,0.004248098598028795,940.0220481073253
2.487386881035247e-6,1.470468128155228e-6,0.002337578385101879,0.004247982571186482,940.3639100390066
3.94250384451324e-6,2.7224881048442723e-6,0.003706219062548516,0.004247808066854334,940.7578779701314
4.7921340865109925e-6,3.533866953147242e-6,0.0045055962053573905,0.004247706178874894,940.9440535069624
6.033122614086608e-6,4.807107607407286e-6,0.005673447104226005,0.004247557363824745,941.179978436934
7.868555387438953e-6,6.54096179247317e-6,0.007401145952781175,0.004247337275443102,941.4290870213588
9.90440814776812e-6,8.893960452551783e-6,0.009318034170781735,0.004247093168990027,941.6946466746766
0.000012469466289393574,0.000012095786215470425,0.011733913239490773,0.00424678563047286,941.981697781027
0.000015103600915313885,0.00001562216351771025,0.014215564590010433,0.004246469835148125,942.2380022699633
0.00001975930101998855,0.00002124564307402545,0.018603101223293995,0.004245911745141372,942.5610170889947
0.000024873491290043804,0.000028885086999585716,0.02342443793663875,0.0042452987865343505,942.9043454396801
0.00003002356688146463,0.00003712994437349513,0.02828125776337774,0.004244681623950636,943.2053100004548
0.00003942579126071352,0.000050486488491713237,0.03715124760053783,0.004243555153584376,943.5887752517938
0.00004964170329187418,0.00006865513331794358,0.04679301098174331,0.004242331564089152,943.9979494565812
0.00006106378781559631,0.00009049994846456199,0.057577746460179505,0.004240963961508585,944.3935345575634
0.0000649775588531136,0.0000933085675548415,0.061273939750423514,0.0042404954634119125,944.4375781599211
0.00008423664093601762,0.0001268871691230721,0.07946763092090145,0.004238190873591825,944.8918808441204
0.00010120978882780883,0.00016208852838790863,0.09550871415914793,0.0042361609532880155,945.272229055861
0.00010971232602394693,0.0001805005868686299,0.10354667556917597,0.004235144481628789,945.4468783517
0.0001246702255418478,0.00020534126237821307,0.11768982039449542,0.004233356920653945,945.6561191292625
0.00016228196304558036,0.0002791767375737833,0.15326907380529647,0.004228865716397968,946.181865570254
0.00019759146102286035,0.0003629984139792362,0.18668670248931338,0.004224654148403237,946.6487060473322
0.0002487607494458539,0.00047047490450059885,0.23513927228217144,0.004218559014698047,947.1339337557175
0.0002553389961532721,0.0004871393777695906,0.2413699710560195,0.004217776130834171,947.2000519991461
0.00025742132049056304,0.0004924445471623408,0.24334237033757447,0.004217528344392307,947.2207446534161
0.00026864328226158536,0.0005212797031558771,0.25397266339399394,0.004216193259739002,947.3303815925761
0.0002864423890202579,0.0005678403662969551,0.27083580194043083,0.004214076635782579,947.4981801228222
0.00029567138015076553,0.0005923689730187296,0.27958064450254166,0.004212979605822836,947.5824590553797
0.0003035788529339053,0.0006135896505897303,0.28707390784741293,0.004212039910606653,947.6532858520205
0.000339277188408635,0.0006759409943939354,0.32090629667264375,0.00420780050825411,947.8451503780884
0.001252416168043897,0.001344829234183391,1.186864060234414,0.0041009500107006686,948.7332723629856
0.0018809075091889439,0.0021390442991568747,1.783355012418214,0.004029186052309709,949.2726505660474
0.0026531447770403605,0.0032878943345963185,2.5166035270934537,0.003942994237110781,949.7753169124236
0.0035799486249206577,0.0048667751596363365,3.397107659240843,0.0038424414428809223,950.2858255335653
0.004675415683763746,0.006957261555410156,4.438341009780154,0.0037276564224778047,950.7814004159443
0.007441730596470724,0.013040730504955574,7.069745486572558,0.0034574078480569498,951.7660072828434
0.011115491307536076,0.022369714847712874,10.56783986717322,0.0031419405403350477,952.743274140387
0.01588253509237025,0.03595718986890952,15.112943666170754,0.0028064580171213854,953.8087445068505
0.02191231933832668,0.05499713075070213,20.867301271251918,0.00250162020967851,954.8189800888663
0.029262421833726973,0.08080709191521959,27.888734633329165,0.00231056524130441,955.8177338899387
0.042373281322753406,0.13493854384854004,40.43040319218181,0.0024622218103629483,957.3330284961378
0.061747214372487626,0.2401369322188981,58.99754668583946,0.0038416553199870276,959.3579924222878
0.07264132901113199,0.3149523034081881,69.45639206197677,0.005222641110295965,960.4910223310037
0.07540605557105769,0.3352305332400062,72.11180383971504,0.0056424325065256645,960.7588385880462
0.09927204883036597,0.6188199234734063,95.07294426663208,0.010432935471624886,963.9346152069613
0.128,1.367579622952364,124.45199460129166,0.01897298641649712,982.9654236269064
0.12960000000000002,1.397928083680198,126.00532267813418,0.01953770177741445,983.0497743967157
0.1312,1.429175775697779,127.5590208581563,0.020111816065290104,983.1417426360828
0.1328,1.4613378624759357,129.1130955163955,0.020695329280124082,983.2412152023452
0.13440000000000002,1.4944295298723564,130.66755305662016,0.021288241421916387,983.3480847209263
0.136,1.5284659865438885,132.2223999105789,0.021890552490667025,983.4622492435499
0.13760000000000003,1.5634624643601343,133.77764253728964,0.022502262486375983,983.5836119305941
0.13920000000000002,1.599434218818335,135.33328742236608,0.023123371409043268,983.7120807556352
0.1408,1.636396529459535,136.88934107737956,0.023753879258668877,983.8475682303913
0.14240000000000003,1.674364700286016,138.44581003925416,0.02439378603525282,983.989991148456
0.14400000000000002,1.7133540601799973,140.00270086969348,0.02504309173879508,984.1392703463436
0.14560000000000003,1.7533799633235965,141.56002015463716,0.025701796369295662,984.2953304804995
0.14720000000000003,1.7944577896200482,143.11777450374544,0.026369899926754578,984.4580998190588
0.14880000000000002,1.8366029451161758,144.67597054991066,0.027047402411171824,984.6275100472233
0.15040000000000003,1.879830862426116,146.23461494879393,0.027734303822547383,984.8034960852394
0.15200000000000002,1.9241570011562958,147.79371437838572,0.028430604160881275,984.9859959180393
0.15360000000000004,1.969596848331662,149.3532755385893,0.029136303426173488,985.1749504356831
0.15520000000000003,2.016165918823162,150.91330515082558,0.02985140161842404,985.370303283819
0.15680000000000002,2.063879755776482,152.47380995765872,0.030575898737632903,985.5720007234386
0.15840000000000004,2.1127539310420396,154.0347967224409,0.031309794783800096,985.7799914992607
0.16000000000000003,2.1628040456062414,155.59627222897572,0.032053089756925626,985.9942267161371
